season,episode,character,line
S06,E18,Chandler," Well, the heart wants what it wants. I’ll see you later. (He runs off and leaves her with the bill, which the waiter promptly delivers.)"
S06,E18,Monica, Hey! How’s it goin’?
S06,E18,Phoebe," Well, not much has changed in the last five minutes."
S06,E18,Monica, Yes it has! I made cookies!
S06,E18,Phoebe, Oh that’s all right. I’m still full from your homemade potato chips.
S06,E18,Monica, But you should eat them now because they’re hot from the oven.
S06,E18,Phoebe, Okay. (Reaches for one.)
S06,E18,Monica," (pulling the plate back) Oh-ho! But not in here! Can’t eat ‘em in bed, remember? No crumbies!"
S06,E18,Phoebe," (gritting her teeth) Okay, I’ll be out in a second."
S06,E18,Monica, Okay!
S06,E18,Monica, (opening the door) What are you doing?
S06,E18,Phoebe, That doesn’t lock does it?
S06,E18,Rachel," Oh, Joey! Sorry!"
S06,E18,Joey, No that’s all right. Don’t worry about it.
S06,E18,Rachel, Oh but look! That’s gonna leave a stain!
S06,E18,Joey, Rach! Hey! It’s fine! You’re at Joey’s!
S06,E18,Rachel, Really?
S06,E18,Joey, Yeah! Look! (He throws some of his spaghetti on the floor.)
S06,E18,Rachel, I’ve never lived like this before.
S06,E18,Joey, I know.
S06,E18,Joey," All right, don’t waste it, I mean its still food. (He picks it up and eats it.)"
S06,E18,Ross, What do you want to do now? Huh? You wanna go get a drink?
S06,E18,Elizabeth," Uhh, I can’t."
S06,E18,Ross," Oh, you have some studying to do?"
S06,E18,Elizabeth," No, I have some turning 21 to do."
S06,E18,Ross," Y’know I remember when uh, when I was in college, we used to… (He sees some of his colleagues enter and puts his head on her lap.)"
S06,E18,Elizabeth, What are you doing?
S06,E18,Ross," Nothing, I’m-I’m just, I’m so comfortable with you!"
S06,E18,Elizabeth, Do you not want to be seen with me?
S06,E18,Ross," What? No! Of course, of course I do! Are-are they gone?"
S06,E18,Elizabeth," Uh no, they’re still here but I think I’m about to leave."
S06,E18,Ross," What?! No! No! Wait! You’re right, this is stupid. Who cares what people think? I mean, I mean we like each other right? There’s nothing wrong with that. Come on. (They get up and go over to the table where hi"
S06,E18,Elizabeth, Hi!
S06,E18,Ross," That’s right Lydia, Elizabeth here is a student and uh, we’re dating. And you may frown upon that, but we’re not gonna hide it anymore."
S06,E18,Ross, What?
S06,E18,Ross, Really? Its not just frowned upon?
S06,E18,Rachel, I love it at Joey’s!
S06,E18,Joey," Hey, here you go. (Hands her another one.)"
S06,E18,Chandler," (entering, sees Rachel’s throw) Ni-hi-ice!"
S06,E18,Rachel, Thanks!
S06,E18,Chandler," (To Joey) So, you busy Thursday?"
S06,E18,Joey," Oh, very funny. I don’t know if you remember, but my audition was supposed to be Thursday. (Chandler doesn’t say anything until Joey figures it out.) You got me the audition?! Let’s hug it up! (They hug.)"
S06,E18,Chandler, Okay. Okay. (Joey puts him down.) What are you gonna do to me if you get the part?
S06,E18,Phoebe, (entering) Hey! Hi!
S06,E18,Rachel, Hi!
S06,E18,Phoebe," (To Rachel) Listen umm, yeah okay, I need to talk to you!"
S06,E18,Rachel, Uh-huh.
S06,E18,Phoebe," Now I know that they said that the umm, the hair straightener started the fire but I think I’m partly at fault. You see, I didn’t, I didn’t tell you but umm, but I-I had recently refilled the tissues and so"
S06,E18,Rachel," No, no-no-no. Phoebe, this was my fault and besides y’know what? I’m fine here."
S06,E18,Phoebe," Okay. Oh umm, Chandler, Monica is looking for you."
S06,E18,Chandler, Really?
S06,E18,Phoebe, Yeah she said something about crumbies.
S06,E18,Chandler, No! No! No! I was so careful! (Runs out.)
S06,E18,Phoebe," (To Rachel) Okay, you have to switch with me! Monica is driving me crazy!"
S06,E18,Joey," That’s right, all the ladies want to stay at Joey’s."
S06,E18,Rachel," No! No! Phoebe, come on! I don’t want to switch! Please come on! I can throw wet paper towels here!"
S06,E18,Phoebe, No but at Monica’s you can eat cookies over the sink!
S06,E18,Rachel, I know. I’m sorry.
S06,E18,Phoebe, All right fine! This looks like so much fun. (Examining the bowl of wet paper towels.)
S06,E18,Joey, Yeah.
S06,E18,Phoebe," God, what a mess. (She grabs the bowl and heads for Monica’s.)"
S06,E18,Ross, Wow! It actually is in the handbook. I can’t date you or have a hot plate in my office. I can’t believe we have to stop seeing each other.
S06,E18,Elizabeth, For what it’s worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.
S06,E18,Ross," I know, I know I really like you too. But we-we can’t date. It’s against the rules. It’s forbidden."
S06,E18,Elizabeth, Wow!
S06,E18,Ross, What?
S06,E18,Elizabeth," Just hearing you describe it as forbidden, it’s really hot."
S06,E18,Ross, Really?
S06,E18,Elizabeth, Yeah.
S06,E18,Ross," Well I-I-I don’t care how hot it is it’s-it’s uh, it’s wrong."
S06,E18,Elizabeth, Stop it! (She starts to get all worked up.)
S06,E18,Ross, (feeling it too) No! No! It’s wrong! It’s-it’s-it’s naughty. It’s taboo.
S06,E18,Elizabeth, Shut the book!
S06,E18,Ross, Let’s also get a hot plate!
S06,E18,Chandler, Hey!
S06,E18,Joey, Hey!
S06,E18,Chandler, So?!
S06,E18,Joey, So?
S06,E18,Chandler, It’s Thursday! How was the audition?!
S06,E18,Joey," Wh? Monday, one day. Tuesday, two day. Wednesday, when huh what? Thurs—(He gasps in horror.) Oh! (Runs out and Chandler just shakes his head. After a second Joey runs back in to grab a piece of pizza and runs"
S03,E12,Rachel," (running in from her bedroom, wearing only a towel) Okay. Hey. Umm. Does everybody hate these shoes?"
S03,E12,Chandler," Oh yeah, but don't worry. I don't think anybody's gonna focus on that as long as your wearing that towel dress."
S03,E12,Rachel, (to Ross) Tell him.
S03,E12,Ross, (to Chandler) It's her first day at this new job. Your not supposed to start with her!
S03,E12,Chandler," All right, I suppose I can wait a day. Hey, what are you doing Friday?"
S03,E12,Ross, Why?
S03,E12,Chandler," I need you to come to this bachelor party for my weird cousin Albert, y'know he's the botanist."
S03,E12,Ross," Oh God. Y'know, botanists are such geeks."
S03,E12,Chandler, Yeah. Is that a dinosaur tie?
S03,E12,Ross," Hmm? Oh, yeah. (he makes a growling sound)"
S03,E12,Phoebe," (entering, with about 20 purses hanging around her neck) Morning. Rach, I'm here with the purses!"
S03,E12,Chandler, (to Phoebe) It must take you forever to find your keys.
S03,E12,Rachel," (running into the living room) Thank you, thank you, thank you, Pheebs."
S03,E12,Phoebe," Your welcome, oh please not the one with the turtles."
S03,E12,Rachel," No, no, no, no turtles scare me. I don't need that today."
S03,E12,Ross," Honey, just relax, it's gonna be fine. Hey, umm,. why don't I come down there and I'll take you out to lunch?"
S03,E12,Rachel," Oh honey, thank you, but Mark's taking me out."
S03,E12,Ross," Mark is that ah, the same Mark that helped you get the job?"
S03,E12,Rachel," Yeah, it's kinda like a 'good luck on your first day' sort of thing. (to Phoebe) Is this actually a lunchbox?"
S03,E12,Phoebe," Umm, no, it's a purse. And there's a thermos in it."
S03,E12,Rachel, Oh.
S03,E12,Chandler," (to Ross) Hey, so can you make it on Friday?"
S03,E12,Ross," What? Oh yeah, yeah I think so. Why am I invited to this again?"
S03,E12,Chandler, Well apparently Albert has no friends. He's very excited about the bachelor party though. I think actually the only reason he's getting married is so
S03,E12,Phoebe," A stripper at a bachelor party, that is so clich�. Why don't you get a magician?!"
S03,E12,Chandler," Well, if the magician can open my beer with his but cheeks, then all right."
S03,E12,Ross," She's having lunch with him. She's having lunch with him. And you should of seen the hug she gave him when she got the job. And, and, and, (to Joey) he's"
S03,E12,Chandler, Don't do anything. Keep it inside. Learn how to hide your feelings! (pause) Don't cry outloud.
S03,E12,Joey, (hanging up the phone) Yes! Guess who's in an audition for a Broadway musical?
S03,E12,Chandler," I want to say you but, that seems like such an easy answer."
S03,E12,Joey," It is me! It's a musical version of Tale of Two Cities. So I think I'm gonna sing New York, New York, and ah, oh I left My Heart in San Francisco."
S03,E12,Ross," Ah Joey, I don't think you get to pick the cities."
S03,E12,Joey, What?
S03,E12,Ross, Mr. Dickens gets to pick 'em.
S03,E12,Joey, Who?
S03,E12,Chandler, I'll get you the Cliff Notes.
S03,E12,Joey, The what?
S03,E12,Chandler, The abridgment.
S03,E12,Joey," Oh, okay. (to Ross) The what?"
S03,E12,Mark," ...and the style number, and the invoice number, and the shipping date. Good. Any questions so far?"
S03,E12,Rachel, Yeah. What kind of discount do we get?
S03,E12,Mark, Twenty percent.
S03,E12,Rachel, Oh!! I love this job! (her phone rings) Wow! My first call.
S03,E12,Mark," Here, let me. (answers phone) Rachel Green's line, how may I help you?"
S03,E12,Ross," (on phone) Hi, is Rachel there?"
S03,E12,Mark, And who may I say is calling?
S03,E12,Ross, This is Ross?
S03,E12,Mark, Ross of.....
S03,E12,Ross, Of Ross and Rachel.
S03,E12,Mark," Oh hi. It's, it's Mark."
S03,E12,Ross," Oh hey, hey Mark."
S03,E12,Mark," Hey, hold on a second."
S03,E12,Ross, Okay.
S03,E12,Rachel, Hi honey!
S03,E12,Ross," Hi! What's ah, what's Mark doing answering your phone?"
S03,E12,Rachel," Oh, he's just goofing around."
S03,E12,Ross," Ohhhhh yeah, that's, that's funny. Why ah, why isn't he goofing around in his own office?"
S03,E12,Rachel," Oh honey, this is his office too. I told you we're Joanna's two assistants."
S03,E12,Ross," Why does Joanna need two assistants, how, how lazy is she?"
S03,E12,Rachel, Oh! Oh my God! What did I just do?
S03,E12,Ross, What?
S03,E12,Rachel," I think I just shipped 3,000 bras to personnel. Oh honey, I gotta go. (to Mark) Mark, I need you!"
S03,E12,Ross," Okay, bye-bye. (starts slamming the receiver down in anger.)"
S03,E12,Rachel, Ow! Ross!!
S03,E12,Ross," Oh, oh, I'm, I'm, I'm sorry sweetie, I was just trying to ah, I'm dialing another number. (hangs up)"
S03,E12,Monica," Please, I'm not going for anything."
S03,E12,Monica, Would you please go?
S03,E12,Monica," Look Julio, someone left their book here."
S03,E12,Monica," Oh yeah, what are you reading?"
S03,E12,Monica," Have I read it? (pause) No, are you enjoying it?"
S03,E12,Monica, Your a poet and don't know it. (she turns away and makes a face like 'I can't believe I just said that.')
S03,E12,Monica," Oh, then you do know it. (pause) So um what kind of things do you write about?"
S03,E12,Monica, Mine? (points to her lower lip) Right here?
S03,E12,Monica," How would that go? (they kiss) Well, it didn't rhyme, but I liked it."
S03,E12,Joey," (singing) You've got to pick a pocket or two. Boyyyyssss, (picks a handkerchief from the pianist's pocket) you've got to pick a pocket or two.........."
S03,E12,Joey, Really? Thanks.
S03,E12,Joey," Excellent, I'll be there."
S03,E12,Joey," Ahhh! My ah, my agent said it wasn't a dancing part."
S03,E12,Chandler, ....three years of modern dance with Twila Tharp! Five years with the American Ballet Theater?!
S03,E12,Joey," Hey, everybody lies on their resume, okay. I wasn't one of the Zoom Kids either."
S03,E12,Phoebe," Well, can you dance at all?"
S03,E12,Joey," Yeah, I can dance, y'know. (starts to dance really, really, really badly)"
S03,E12,Chandler," Oh no, no, no, no."
S03,E12,Phoebe," (covering her mouth in shock) What, what is that?"
S03,E12,Joey," Sure, it looks stupid now, there's no music playing."
S03,E12,Chandler," All right, I have to get that, but no-no. (answering phone) Hello? (listens) (happily) Hi! Yeah listen, I'm, I'm in need of a stripper and I was told"
S03,E12,Monica, (entering) Hi!
S03,E12,Phoebe," Oh, how was last night with Julio, senorita?"
S03,E12,Monica," It was soo amazing, he is so sexy, and smart, which makes him even sexier. Oh gosh, I gotta so you this. Last night, we were fooling around and he stop"
S03,E12,Joey, Get out! I couldn't stop if a meteor hit me.
S03,E12,Chandler," Okay, we have our stripper. A miss Crystal Chandelier."
S03,E12,Joey," Well sure, you name a kid that, what do you expect them to grow up to be?"
S03,E12,Monica," Anyway um, when he left he forgot to take the poem with him. Now, I am like totally dense about poetry, but I think it's pretty good all right. Check i"
S03,E12,Joey, (reading) The Empty Vase. Translucent beauty...
S03,E12,Chandler," To yourself. (finishing) Hey-hey-hey, y'know what that's pretty good."
S03,E12,Monica," Oh good, I think so too. Pheebs?"
S03,E12,Phoebe, Oh yeah.
S03,E12,Monica," Oh, I'm so glad you guys like it. Yay! All right I gotta go to work. (tries to take the poem)"
S03,E12,Joey," Whoa, I'm not done."
S03,E12,Monica," All right, just give it back to me when your done. See you guys."
S03,E12,Chandler, Bye-bye.
S03,E12,Phoebe," Oh my God, oh my God! Poor Monica!"
S03,E12,Chandler," What, what, what?!"
S03,E12,Phoebe," What?! He was with her when he wrote this poem. Look, (reading) 'My vessel so empty with nothing inside. Now that I've touched you, you seem emptier st"
S03,E12,Chandler, You really think that is what he meant?
S03,E12,Phoebe," Oh, totally. Oh, God, oh, she seemed so happy too."
S03,E12,Joey, Done.
S03,E12,Mark," (reaching through the flowers) Do you have the, the Ralph Lauren file?"
S03,E12,Rachel," Oh, yeah, sure, it's umm... (she picks up this bug and it starts to play the theme from Love Story)"
S03,E12,Mark, Wh-what's that?
S03,E12,Ross," It's from Ross, it's a love bug."
S03,E12,Mark, Wow! Somebody wants people to know you have a boyfriend.
S03,E12,Rachel," Oh no, no-no-no, that's not, not, not, what he is doing. He's just, he's just really romantic."
